Discipline,Competition Code,Competition,City,Type,Event,Event Unit,Date,Rank,SDMS ID,Athlete/Team,NPC,Class,IRM,Time
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 400 m Freestyle S13;Final 1;2019-09-09;1;7861;BOKI Ihar;BLR;S13;;03:57.90
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 400 m Freestyle S13;Final 1;2019-09-09;2;39383;GARASHCHENKO Kyrylo;UKR;S13;;04:01.67
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S3;Final 1;2019-09-14;2;29706;ZOU Liankang;CHN;S3;;00:45.40
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S3;Final 1;2019-09-14;1;23453;LOPEZ DIAZ Diego;MEX;S3;;00:43.51
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S4;Final 1;2019-09-13;1;3693;LESLIE Cameron;NZL;S4;;00:37.14
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S4;Final 1;2019-09-13;2;3713;KOMATSU Takayuki;JPN;S4;;00:37.56
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S5;Final 1;2019-09-09;1;3761;DIAS Daniel de Faria;BRA;S5;;00:31.83
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S5;Final 1;2019-09-09;2;14964;BOCCIARDO Francesco;ITA;S5;;00:32.89
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S6;Final 1;2019-09-13;2;32761;FANTIN Antonio;ITA;S6;;00:29.92
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S6;Final 1;2019-09-13;1;15020;CRISPIN CORZO Nelson;COL;S6;;00:29.19
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S7;Final 1;2019-09-15;1;32250;TRUSOV Andrii;UKR;S7;;00:27.07
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S7;Final 1;2019-09-15;2;10594;SUKHAREV Sergei;RUS;S7;;00:27.81
